year,nomination,film,win
1936,WRITING (Original Story),The Story of Louis Pasteur,TRUE
1936,WRITING (Original Story),Three Smart Girls,FALSE
1936,WRITING (Screenplay),After the Thin Man,FALSE
1936,WRITING (Screenplay),Dodsworth,FALSE
1936,WRITING (Screenplay),Mr. Deeds Goes to Town,FALSE
1936,WRITING (Screenplay),My Man Godfrey,FALSE
1936,WRITING (Screenplay),The Story of Louis Pasteur,TRUE
1936,SPECIAL AWARD,,TRUE
1936,SPECIAL AWARD,,TRUE
1937,ACTOR,Conquest,FALSE
1937,ACTOR,A Star Is Born,FALSE
1937,ACTOR,Night Must Fall,FALSE
1937,ACTOR,The Life of Emile Zola,FALSE
1937,ACTOR,Captains Courageous,TRUE
1937,ACTOR IN A SUPPORTING ROLE,The Awful Truth,FALSE
1937,ACTOR IN A SUPPORTING ROLE,The Hurricane,FALSE
1937,ACTOR IN A SUPPORTING ROLE,The Life of Emile Zola,TRUE
1937,ACTOR IN A SUPPORTING ROLE,Lost Horizon,FALSE
1937,ACTOR IN A SUPPORTING ROLE,Topper,FALSE
1937,ACTRESS,The Awful Truth,FALSE
1937,ACTRESS,Camille,FALSE
1937,ACTRESS,A Star Is Born,FALSE
1937,ACTRESS,The Good Earth,TRUE
1937,ACTRESS,Stella Dallas,FALSE
1937,ACTRESS IN A SUPPORTING ROLE,In Old Chicago,TRUE
1937,ACTRESS IN A SUPPORTING ROLE,Stage Door,FALSE
1937,ACTRESS IN A SUPPORTING ROLE,Stella Dallas,FALSE
1937,ACTRESS IN A SUPPORTING ROLE,Dead End,FALSE
1937,ACTRESS IN A SUPPORTING ROLE,Night Must Fall,FALSE
1937,ART DIRECTION,Conquest,FALSE
1937,ART DIRECTION,A Damsel in Distress,FALSE
1937,ART DIRECTION,Dead End,FALSE
1937,ART DIRECTION,Every Day's a Holiday,FALSE
1937,ART DIRECTION,The Life of Emile Zola,FALSE
1937,ART DIRECTION,Lost Horizon,TRUE
1937,ART DIRECTION,Manhattan Merry-Go-Round,FALSE
1937,ART DIRECTION,The Prisoner of Zenda,FALSE
1937,ART DIRECTION,Souls at Sea,FALSE
1937,ART DIRECTION,Walter Wanger's Vogues of 1938,FALSE
1937,ART DIRECTION,Wee Willie Winkie,FALSE
1937,ART DIRECTION,You're a Sweetheart,FALSE
1937,ASSISTANT DIRECTOR,In Old Chicago,TRUE
1937,ASSISTANT DIRECTOR,The Life of Emile Zola,FALSE
1937,ASSISTANT DIRECTOR,Lost Horizon,FALSE
1937,ASSISTANT DIRECTOR,Souls at Sea,FALSE
1937,ASSISTANT DIRECTOR,A Star Is Born,FALSE
1937,CINEMATOGRAPHY,Dead End,FALSE
1937,CINEMATOGRAPHY,The Good Earth,TRUE
1937,CINEMATOGRAPHY,Wings over Honolulu,FALSE
1937,DANCE DIRECTION,Varsity Show,FALSE
1937,DANCE DIRECTION,"Ready, Willing and Able",FALSE
1937,DANCE DIRECTION,A Day at the Races,FALSE
1937,DANCE DIRECTION,Ali Baba Goes to Town,FALSE
1937,DANCE DIRECTION,Thin Ice,FALSE
1937,DANCE DIRECTION,A Damsel in Distress,TRUE
1937,DANCE DIRECTION,Waikiki Wedding,FALSE
1937,DIRECTING,The Awful Truth,TRUE
1937,DIRECTING,The Good Earth,FALSE
1937,DIRECTING,The Life of Emile Zola,FALSE
1937,DIRECTING,Stage Door,FALSE
1937,DIRECTING,A Star Is Born,FALSE
1937,FILM EDITING,The Awful Truth,FALSE
1937,FILM EDITING,Captains Courageous,FALSE
1937,FILM EDITING,The Good Earth,FALSE
1937,FILM EDITING,Lost Horizon,TRUE
1937,FILM EDITING,One Hundred Men and a Girl,FALSE
1937,MUSIC (Scoring),The Hurricane,FALSE
1937,MUSIC (Scoring),In Old Chicago,FALSE
1937,MUSIC (Scoring),The Life of Emile Zola,FALSE
1937,MUSIC (Scoring),Lost Horizon,FALSE
1937,MUSIC (Scoring),Make a Wish,FALSE
1937,MUSIC (Scoring),Maytime,FALSE
1937,MUSIC (Scoring),One Hundred Men and a Girl,TRUE
1937,MUSIC (Scoring),Portia on Trial,FALSE
1937,MUSIC (Scoring),The Prisoner of Zenda,FALSE
1937,MUSIC (Scoring),Quality Street,FALSE
1937,MUSIC (Scoring),Snow White and the Seven Dwarfs,FALSE
1937,MUSIC (Scoring),Something to Sing About,FALSE
1937,MUSIC (Scoring),Souls at Sea,FALSE
1937,MUSIC (Scoring),Way Out West,FALSE
1937,MUSIC (Song),Mr. Dodd Takes the Air,FALSE
1937,MUSIC (Song),Waikiki Wedding,TRUE
1937,MUSIC (Song),Walter Wanger's Vogues of 1938,FALSE
1937,MUSIC (Song),Shall We Dance,FALSE
1937,MUSIC (Song),Artists and Models,FALSE
1937,OUTSTANDING PRODUCTION,The Awful Truth,FALSE
1937,OUTSTANDING PRODUCTION,Captains Courageous,FALSE
1937,OUTSTANDING PRODUCTION,Dead End,FALSE
1937,OUTSTANDING PRODUCTION,The Good Earth,FALSE
1937,OUTSTANDING PRODUCTION,In Old Chicago,FALSE
1937,OUTSTANDING PRODUCTION,The Life of Emile Zola,TRUE
1937,OUTSTANDING PRODUCTION,Lost Horizon,FALSE
1937,OUTSTANDING PRODUCTION,One Hundred Men and a Girl,FALSE
1937,OUTSTANDING PRODUCTION,Stage Door,FALSE
1937,OUTSTANDING PRODUCTION,A Star Is Born,FALSE
1937,SHORT SUBJECT (Cartoon),Educated Fish,FALSE
1937,SHORT SUBJECT (Cartoon),The Little Match Girl,FALSE
1937,SHORT SUBJECT (Cartoon),The Old Mill,TRUE
1937,SHORT SUBJECT (Color),The Man without a Country,FALSE
1937,SHORT SUBJECT (Color),Penny Wisdom,TRUE
1937,SHORT SUBJECT (Color),Popular Science J-7-1,FALSE
1937,SHORT SUBJECT (One-reel),A Night at the Movies,FALSE
1937,SHORT SUBJECT (One-reel),The Private Life of the Gannets,TRUE
1937,SHORT SUBJECT (One-reel),Romance of Radium,FALSE
1937,SHORT SUBJECT (Two-reel),Deep South,FALSE
1937,SHORT SUBJECT (Two-reel),Should Wives Work?,FALSE
1937,SHORT SUBJECT (Two-reel),Torture Money,TRUE
1937,SOUND RECORDING,The Girl Said No,FALSE
1937,SOUND RECORDING,Hitting a New High,FALSE
1937,SOUND RECORDING,The Hurricane,TRUE
1937,SOUND RECORDING,In Old Chicago,FALSE
1937,SOUND RECORDING,The Life of Emile Zola,FALSE
1937,SOUND RECORDING,Lost Horizon,FALSE
1937,SOUND RECORDING,Maytime,FALSE
1937,SOUND RECORDING,One Hundred Men and a Girl,FALSE
1937,SOUND RECORDING,Topper,FALSE
1937,SOUND RECORDING,Wells Fargo,FALSE
1937,WRITING (Original Story),Black Legion,FALSE
1937,WRITING (Original Story),In Old Chicago,FALSE
1937,WRITING (Original Story),The Life of Emile Zola,FALSE
1937,WRITING (Original Story),One Hundred Men and a Girl,FALSE
1937,WRITING (Original Story),A Star Is Born,TRUE
1937,WRITING (Screenplay),The Awful Truth,FALSE
1937,WRITING (Screenplay),Captains Courageous,FALSE
1937,WRITING (Screenplay),The Life of Emile Zola,TRUE
1937,WRITING (Screenplay),Stage Door,FALSE
1937,WRITING (Screenplay),A Star Is Born,FALSE
1937,SPECIAL AWARD,,TRUE
1937,SPECIAL AWARD,,TRUE
1937,SPECIAL AWARD,,TRUE
1937,SPECIAL AWARD,,TRUE
1937,IRVING G. THALBERG MEMORIAL AWARD,,TRUE
1938,ACTOR,Algiers,FALSE
1938,ACTOR,Angels with Dirty Faces,FALSE
1938,ACTOR,The Citadel,FALSE
1938,ACTOR,Pygmalion,FALSE
1938,ACTOR,Boys Town,TRUE
1938,ACTOR IN A SUPPORTING ROLE,Kentucky,TRUE
1938,ACTOR IN A SUPPORTING ROLE,Four Daughters,FALSE
1938,ACTOR IN A SUPPORTING ROLE,Algiers,FALSE
1938,ACTOR IN A SUPPORTING ROLE,Marie Antoinette,FALSE
1938,ACTOR IN A SUPPORTING ROLE,If I Were King,FALSE
1938,ACTRESS,White Banners,FALSE
1938,ACTRESS,Jezebel,TRUE
1938,ACTRESS,Pygmalion,FALSE
1938,ACTRESS,Marie Antoinette,FALSE
1938,ACTRESS,Three Comrades,FALSE
1938,ACTRESS IN A SUPPORTING ROLE,Jezebel,TRUE
1938,ACTRESS IN A SUPPORTING ROLE,Of Human Hearts,FALSE
1938,ACTRESS IN A SUPPORTING ROLE,Merrily We Live,FALSE
1938,ACTRESS IN A SUPPORTING ROLE,You Can't Take It with You,FALSE
1938,ACTRESS IN A SUPPORTING ROLE,The Great Waltz,FALSE
1938,ART DIRECTION,The Adventures of Robin Hood,TRUE
1938,ART DIRECTION,The Adventures of Tom Sawyer,FALSE
1938,ART DIRECTION,Alexander's Ragtime Band,FALSE
1938,ART DIRECTION,Algiers,FALSE
1938,ART DIRECTION,Carefree,FALSE
1938,ART DIRECTION,The Goldwyn Follies,FALSE
1938,ART DIRECTION,Holiday,FALSE
1938,ART DIRECTION,If I Were King,FALSE
1938,ART DIRECTION,Mad about Music,FALSE
1938,ART DIRECTION,Marie Antoinette,FALSE
1938,ART DIRECTION,Merrily We Live,FALSE
1938,CINEMATOGRAPHY,Algiers,FALSE
1938,CINEMATOGRAPHY,Army Girl,FALSE
1938,CINEMATOGRAPHY,The Buccaneer,FALSE
1938,CINEMATOGRAPHY,The Great Waltz,TRUE
1938,CINEMATOGRAPHY,Jezebel,FALSE
1938,CINEMATOGRAPHY,Mad about Music,FALSE
1938,CINEMATOGRAPHY,Merrily We Live,FALSE
1938,CINEMATOGRAPHY,Suez,FALSE
1938,CINEMATOGRAPHY,Vivacious Lady,FALSE
1938,CINEMATOGRAPHY,You Can't Take It with You,FALSE
1938,CINEMATOGRAPHY,The Young in Heart,FALSE
1938,DIRECTING,Angels with Dirty Faces,FALSE
1938,DIRECTING,Boys Town,FALSE
1938,DIRECTING,The Citadel,FALSE
1938,DIRECTING,Four Daughters,FALSE
1938,DIRECTING,You Can't Take It with You,TRUE
1938,FILM EDITING,The Adventures of Robin Hood,TRUE
1938,FILM EDITING,Alexander's Ragtime Band,FALSE
1938,FILM EDITING,The Great Waltz,FALSE
1938,FILM EDITING,Test Pilot,FALSE
1938,FILM EDITING,You Can't Take It with You,FALSE
1938,MUSIC (Original Score),The Adventures of Robin Hood,TRUE
1938,MUSIC (Original Score),Army Girl,FALSE
1938,MUSIC (Original Score),Block-Heads,FALSE
1938,MUSIC (Original Score),Blockade,FALSE
1938,MUSIC (Original Score),Breaking the Ice,FALSE
1938,MUSIC (Original Score),The Cowboy and the Lady,FALSE
1938,MUSIC (Original Score),If I Were King,FALSE
1938,MUSIC (Original Score),Marie Antoinette,FALSE
1938,MUSIC (Original Score),Pacific Liner,FALSE
1938,MUSIC (Original Score),Suez,FALSE
1938,MUSIC (Original Score),The Young in Heart,FALSE
1938,MUSIC (Scoring),Alexander's Ragtime Band,TRUE
1938,MUSIC (Scoring),Carefree,FALSE
1938,MUSIC (Scoring),Girls' School,FALSE
1938,MUSIC (Scoring),The Goldwyn Follies,FALSE
1938,MUSIC (Scoring),Jezebel,FALSE
1938,MUSIC (Scoring),Mad about Music,FALSE
1938,MUSIC (Scoring),Storm over Bengal,FALSE
1938,MUSIC (Scoring),Sweethearts,FALSE
1938,MUSIC (Scoring),There Goes My Heart,FALSE
1938,MUSIC (Scoring),Tropic Holiday,FALSE
1938,MUSIC (Scoring),The Young in Heart,FALSE
1938,MUSIC (Song),Mannequin,FALSE
1938,MUSIC (Song),Carefree,FALSE
1938,MUSIC (Song),The Cowboy and the Lady,FALSE
1938,MUSIC (Song),Under Western Stars,FALSE
1938,MUSIC (Song),Going Places,FALSE
1938,MUSIC (Song),Merrily We Live,FALSE
1938,MUSIC (Song),The Lady Objects,FALSE
1938,MUSIC (Song),That Certain Age,FALSE
1938,MUSIC (Song),Alexander's Ragtime Band,FALSE
1938,MUSIC (Song),The Big Broadcast of 1938,TRUE
1938,OUTSTANDING PRODUCTION,The Adventures of Robin Hood,FALSE
1938,OUTSTANDING PRODUCTION,Alexander's Ragtime Band,FALSE
1938,OUTSTANDING PRODUCTION,Boys Town,FALSE
1938,OUTSTANDING PRODUCTION,The Citadel,FALSE
1938,OUTSTANDING PRODUCTION,Four Daughters,FALSE
1938,OUTSTANDING PRODUCTION,Grand Illusion,FALSE
1938,OUTSTANDING PRODUCTION,Jezebel,FALSE
1938,OUTSTANDING PRODUCTION,Pygmalion,FALSE
1938,OUTSTANDING PRODUCTION,Test Pilot,FALSE
1938,OUTSTANDING PRODUCTION,You Can't Take It with You,TRUE
1938,SHORT SUBJECT (Cartoon),Brave Little Tailor,FALSE
1938,SHORT SUBJECT (Cartoon),Ferdinand the Bull,TRUE
1938,SHORT SUBJECT (Cartoon),Good Scouts,FALSE
1938,SHORT SUBJECT (Cartoon),Hunky and Spunky,FALSE
1938,SHORT SUBJECT (Cartoon),Mother Goose Goes Hollywood,FALSE
1938,SHORT SUBJECT (One-reel),The Great Heart,FALSE
1938,SHORT SUBJECT (One-reel),That Mothers Might Live,TRUE
1938,SHORT SUBJECT (One-reel),Timber Toppers,FALSE
1938,SHORT SUBJECT (Two-reel),Declaration of Independence,TRUE
1938,SHORT SUBJECT (Two-reel),Swingtime in the Movies,FALSE
1938,SHORT SUBJECT (Two-reel),They're Always Caught,FALSE
1938,SOUND RECORDING,Army Girl,FALSE
1938,SOUND RECORDING,The Cowboy and the Lady,TRUE
1938,SOUND RECORDING,Four Daughters,FALSE
1938,SOUND RECORDING,If I Were King,FALSE
1938,SOUND RECORDING,Merrily We Live,FALSE
1938,SOUND RECORDING,Suez,FALSE
1938,SOUND RECORDING,Sweethearts,FALSE
1938,SOUND RECORDING,That Certain Age,FALSE
1938,SOUND RECORDING,Vivacious Lady,FALSE
1938,SOUND RECORDING,You Can't Take It with You,FALSE
1938,WRITING (Original Story),Alexander's Ragtime Band,FALSE
1938,WRITING (Original Story),Angels with Dirty Faces,FALSE
1938,WRITING (Original Story),Blockade,FALSE
1938,WRITING (Original Story),Boys Town,TRUE
1938,WRITING (Original Story),Mad about Music,FALSE
1938,WRITING (Original Story),Test Pilot,FALSE
1938,WRITING (Screenplay),Boys Town,FALSE
1938,WRITING (Screenplay),The Citadel,FALSE
1938,WRITING (Screenplay),Four Daughters,FALSE
1938,WRITING (Screenplay),Pygmalion,TRUE
1938,WRITING (Screenplay),You Can't Take It with You,FALSE
1938,SPECIAL AWARD,,TRUE
1938,SPECIAL AWARD,,TRUE
1938,SPECIAL AWARD,,TRUE
1938,SPECIAL AWARD,,TRUE
1938,SPECIAL AWARD,,TRUE
1938,SPECIAL AWARD,,TRUE
1938,IRVING G. THALBERG MEMORIAL AWARD,,FALSE
1938,IRVING G. THALBERG MEMORIAL AWARD,,FALSE
1938,IRVING G. THALBERG MEMORIAL AWARD,,FALSE
1938,IRVING G. THALBERG MEMORIAL AWARD,,FALSE
1938,IRVING G. THALBERG MEMORIAL AWARD,,TRUE
1938,IRVING G. THALBERG MEMORIAL AWARD,,FALSE
1938,IRVING G. THALBERG MEMORIAL AWARD,,FALSE
1939,ACTOR,"Goodbye, Mr. Chips",TRUE
1939,ACTOR,Gone with the Wind,FALSE
1939,ACTOR,Wuthering Heights,FALSE
1939,ACTOR,Babes in Arms,FALSE
1939,ACTOR,Mr. Smith Goes to Washington,FALSE
1939,ACTOR IN A SUPPORTING ROLE,Juarez,FALSE
1939,ACTOR IN A SUPPORTING ROLE,Mr. Smith Goes to Washington,FALSE
1939,ACTOR IN A SUPPORTING ROLE,Beau Geste,FALSE
1939,ACTOR IN A SUPPORTING ROLE,Stagecoach,TRUE
1939,ACTOR IN A SUPPORTING ROLE,Mr. Smith Goes to Washington,FALSE
1939,ACTRESS,Dark Victory,FALSE
1939,ACTRESS,Love Affair,FALSE
1939,ACTRESS,Ninotchka,FALSE
1939,ACTRESS,"Goodbye, Mr. Chips",FALSE
1939,ACTRESS,Gone with the Wind,TRUE
1939,ACTRESS IN A SUPPORTING ROLE,Gone with the Wind,FALSE
1939,ACTRESS IN A SUPPORTING ROLE,Wuthering Heights,FALSE
1939,ACTRESS IN A SUPPORTING ROLE,Gone with the Wind,TRUE
1939,ACTRESS IN A SUPPORTING ROLE,Drums along the Mohawk,FALSE
1939,ACTRESS IN A SUPPORTING ROLE,Love Affair,FALSE
1939,ART DIRECTION,Beau Geste,FALSE
1939,ART DIRECTION,Captain Fury,FALSE
1939,ART DIRECTION,First Love,FALSE
1939,ART DIRECTION,Gone with the Wind,TRUE
1939,ART DIRECTION,Love Affair,FALSE
1939,ART DIRECTION,Man of Conquest,FALSE
1939,ART DIRECTION,Mr. Smith Goes to Washington,FALSE
1939,ART DIRECTION,The Private Lives of Elizabeth and Essex,FALSE
1939,ART DIRECTION,The Rains Came,FALSE
1939,ART DIRECTION,Stagecoach,FALSE
1939,ART DIRECTION,The Wizard of Oz,FALSE
1939,ART DIRECTION,Wuthering Heights,FALSE
1939,CINEMATOGRAPHY (Black-and-White),First Love,FALSE
1939,CINEMATOGRAPHY (Black-and-White),The Great Victor Herbert,FALSE
1939,CINEMATOGRAPHY (Black-and-White),Gunga Din,FALSE
1939,CINEMATOGRAPHY (Black-and-White),Intermezzo,FALSE
1939,CINEMATOGRAPHY (Black-and-White),Juarez,FALSE
1939,CINEMATOGRAPHY (Black-and-White),Lady of the Tropics,FALSE
1939,CINEMATOGRAPHY (Black-and-White),Of Mice and Men,FALSE
1939,CINEMATOGRAPHY (Black-and-White),Only Angels Have Wings,FALSE
1939,CINEMATOGRAPHY (Black-and-White),The Rains Came,FALSE
1939,CINEMATOGRAPHY (Black-and-White),Stagecoach,FALSE
1939,CINEMATOGRAPHY (Black-and-White),Wuthering Heights,TRUE
1939,CINEMATOGRAPHY (Color),Drums along the Mohawk,FALSE
1939,CINEMATOGRAPHY (Color),Four Feathers,FALSE
1939,CINEMATOGRAPHY (Color),Gone with the Wind,TRUE
1939,CINEMATOGRAPHY (Color),The Mikado,FALSE
1939,CINEMATOGRAPHY (Color),The Private Lives of Elizabeth and Essex,FALSE
1939,CINEMATOGRAPHY (Color),The Wizard of Oz,FALSE
1939,DIRECTING,Gone with the Wind,TRUE
1939,DIRECTING,"Goodbye, Mr. Chips",FALSE
1939,DIRECTING,Mr. Smith Goes to Washington,FALSE
1939,DIRECTING,Stagecoach,FALSE
1939,DIRECTING,Wuthering Heights,FALSE
1939,FILM EDITING,Gone with the Wind,TRUE
1939,FILM EDITING,"Goodbye, Mr. Chips",FALSE
1939,FILM EDITING,Mr. Smith Goes to Washington,FALSE
1939,FILM EDITING,The Rains Came,FALSE
1939,FILM EDITING,Stagecoach,FALSE
1939,MUSIC (Original Score),Dark Victory,FALSE
1939,MUSIC (Original Score),Eternally Yours,FALSE
1939,MUSIC (Original Score),Golden Boy,FALSE
1939,MUSIC (Original Score),Gone with the Wind,FALSE
1939,MUSIC (Original Score),Gulliver's Travels,FALSE
1939,MUSIC (Original Score),The Man in the Iron Mask,FALSE
1939,MUSIC (Original Score),Man of Conquest,FALSE
1939,MUSIC (Original Score),Nurse Edith Cavell,FALSE
1939,MUSIC (Original Score),Of Mice and Men,FALSE
1939,MUSIC (Original Score),The Rains Came,FALSE
1939,MUSIC (Original Score),The Wizard of Oz,TRUE
1939,MUSIC (Original Score),Wuthering Heights,FALSE
1939,MUSIC (Scoring),Babes in Arms,FALSE
1939,MUSIC (Scoring),First Love,FALSE
1939,MUSIC (Scoring),The Great Victor Herbert,FALSE
1939,MUSIC (Scoring),The Hunchback of Notre Dame,FALSE
1939,MUSIC (Scoring),Intermezzo,FALSE
1939,MUSIC (Scoring),Mr. Smith Goes to Washington,FALSE
1939,MUSIC (Scoring),Of Mice and Men,FALSE
1939,MUSIC (Scoring),The Private Lives of Elizabeth and Essex,FALSE
1939,MUSIC (Scoring),She Married a Cop,FALSE
1939,MUSIC (Scoring),Stagecoach,TRUE
1939,MUSIC (Scoring),Swanee River,FALSE
1939,MUSIC (Scoring),They Shall Have Music,FALSE
1939,MUSIC (Scoring),Way Down South,FALSE
1939,MUSIC (Song),Gulliver's Travels,FALSE
1939,MUSIC (Song),Second Fiddle,FALSE
1939,MUSIC (Song),The Wizard of Oz,TRUE
1939,MUSIC (Song),Love Affair,FALSE
1939,OUTSTANDING PRODUCTION,Dark Victory,FALSE
1939,OUTSTANDING PRODUCTION,Gone with the Wind,TRUE
1939,OUTSTANDING PRODUCTION,"Goodbye, Mr. Chips",FALSE
1939,OUTSTANDING PRODUCTION,Love Affair,FALSE
1939,OUTSTANDING PRODUCTION,Mr. Smith Goes to Washington,FALSE
1939,OUTSTANDING PRODUCTION,Ninotchka,FALSE
1939,OUTSTANDING PRODUCTION,Of Mice and Men,FALSE
1939,OUTSTANDING PRODUCTION,Stagecoach,FALSE
1939,OUTSTANDING PRODUCTION,The Wizard of Oz,FALSE
1939,OUTSTANDING PRODUCTION,Wuthering Heights,FALSE
1939,SHORT SUBJECT (Cartoon),Detouring America,FALSE
1939,SHORT SUBJECT (Cartoon),Peace on Earth,FALSE
1939,SHORT SUBJECT (Cartoon),The Pointer,FALSE
1939,SHORT SUBJECT (Cartoon),The Ugly Duckling,TRUE
1939,SHORT SUBJECT (One-reel),Busy Little Bears,TRUE
1939,SHORT SUBJECT (One-reel),Information Please,FALSE
1939,SHORT SUBJECT (One-reel),Prophet without Honor,FALSE
1939,SHORT SUBJECT (One-reel),Sword Fishing,FALSE
1939,SHORT SUBJECT (Two-reel),Drunk Driving,FALSE
1939,SHORT SUBJECT (Two-reel),Five Times Five,FALSE
1939,SHORT SUBJECT (Two-reel),Sons of Liberty,TRUE
1939,SOUND RECORDING,Balalaika,FALSE
1939,SOUND RECORDING,Gone with the Wind,FALSE
1939,SOUND RECORDING,"Goodbye, Mr. Chips",FALSE
1939,SOUND RECORDING,The Great Victor Herbert,FALSE
1939,SOUND RECORDING,The Hunchback of Notre Dame,FALSE
1939,SOUND RECORDING,Man of Conquest,FALSE
1939,SOUND RECORDING,Mr. Smith Goes to Washington,FALSE
1939,SOUND RECORDING,Of Mice and Men,FALSE
1939,SOUND RECORDING,The Private Lives of Elizabeth and Essex,FALSE
1939,SOUND RECORDING,The Rains Came,FALSE
1939,SOUND RECORDING,When Tomorrow Comes,TRUE
1939,SPECIAL EFFECTS,Gone with the Wind,FALSE
1939,SPECIAL EFFECTS,Only Angels Have Wings,FALSE
1939,SPECIAL EFFECTS,The Private Lives of Elizabeth and Essex,FALSE
1939,SPECIAL EFFECTS,The Rains Came,TRUE
1939,SPECIAL EFFECTS,Topper Takes a Trip,FALSE
1939,SPECIAL EFFECTS,Union Pacific,FALSE
1939,SPECIAL EFFECTS,The Wizard of Oz,FALSE
1939,WRITING (Original Story),Bachelor Mother,FALSE
1939,WRITING (Original Story),Love Affair,FALSE
1939,WRITING (Original Story),Mr. Smith Goes to Washington,TRUE
1939,WRITING (Original Story),Ninotchka,FALSE
1939,WRITING (Original Story),Young Mr. Lincoln,FALSE
1939,WRITING (Screenplay),Gone with the Wind,TRUE
1939,WRITING (Screenplay),"Goodbye, Mr. Chips",FALSE
1939,WRITING (Screenplay),Mr. Smith Goes to Washington,FALSE
1939,WRITING (Screenplay),Ninotchka,FALSE
1939,WRITING (Screenplay),Wuthering Heights,FALSE
1939,SPECIAL AWARD,,TRUE
1939,SPECIAL AWARD,,TRUE
1939,SPECIAL AWARD,,TRUE
1939,SPECIAL AWARD,,TRUE
1939,SPECIAL AWARD,,TRUE
1939,IRVING G. THALBERG MEMORIAL AWARD,,TRUE
1940,ACTOR,The Great Dictator,FALSE
1940,ACTOR,The Grapes of Wrath,FALSE
1940,ACTOR,Abe Lincoln in Illinois,FALSE
1940,ACTOR,Rebecca,FALSE
1940,ACTOR,The Philadelphia Story,TRUE
1940,ACTOR IN A SUPPORTING ROLE,Foreign Correspondent,FALSE
1940,ACTOR IN A SUPPORTING ROLE,The Westerner,TRUE
1940,ACTOR IN A SUPPORTING ROLE,They Knew What They Wanted,FALSE
1940,ACTOR IN A SUPPORTING ROLE,The Great Dictator,FALSE
1940,ACTOR IN A SUPPORTING ROLE,The Letter,FALSE
1940,ACTRESS,The Letter,FALSE
1940,ACTRESS,Rebecca,FALSE
1940,ACTRESS,The Philadelphia Story,FALSE
1940,ACTRESS,Kitty Foyle,TRUE
1940,ACTRESS,Our Town,FALSE
1940,ACTRESS IN A SUPPORTING ROLE,Rebecca,FALSE
1940,ACTRESS IN A SUPPORTING ROLE,The Grapes of Wrath,TRUE
1940,ACTRESS IN A SUPPORTING ROLE,The Philadelphia Story,FALSE
1940,ACTRESS IN A SUPPORTING ROLE,"All This, and Heaven Too",FALSE
1940,ACTRESS IN A SUPPORTING ROLE,Primrose Path,FALSE
1940,ART DIRECTION (Black-and-White),"Arise, My Love",FALSE
1940,ART DIRECTION (Black-and-White),Arizona,FALSE
1940,ART DIRECTION (Black-and-White),The Boys from Syracuse,FALSE
1940,ART DIRECTION (Black-and-White),The Dark Command,FALSE
1940,ART DIRECTION (Black-and-White),Foreign Correspondent,FALSE
1940,ART DIRECTION (Black-and-White),Lillian Russell,FALSE
1940,ART DIRECTION (Black-and-White),My Favorite Wife,FALSE
1940,ART DIRECTION (Black-and-White),"My Son, My Son!",FALSE
1940,ART DIRECTION (Black-and-White),Our Town,FALSE
1940,ART DIRECTION (Black-and-White),Pride and Prejudice,TRUE
1940,ART DIRECTION (Black-and-White),Rebecca,FALSE
1940,ART DIRECTION (Black-and-White),The Sea Hawk,FALSE
1940,ART DIRECTION (Black-and-White),The Westerner,FALSE
1940,ART DIRECTION (Color),Bitter Sweet,FALSE
1940,ART DIRECTION (Color),Down Argentine Way,FALSE
1940,ART DIRECTION (Color),North West Mounted Police,FALSE
1940,ART DIRECTION (Color),The Thief of Bagdad,TRUE
1940,CINEMATOGRAPHY (Black-and-White),Abe Lincoln in Illinois,FALSE
1940,CINEMATOGRAPHY (Black-and-White),"All This, and Heaven Too",FALSE
1940,CINEMATOGRAPHY (Black-and-White),"Arise, My Love",FALSE
1940,CINEMATOGRAPHY (Black-and-White),Boom Town,FALSE
1940,CINEMATOGRAPHY (Black-and-White),Foreign Correspondent,FALSE
1940,CINEMATOGRAPHY (Black-and-White),The Letter,FALSE
1940,CINEMATOGRAPHY (Black-and-White),The Long Voyage Home,FALSE
1940,CINEMATOGRAPHY (Black-and-White),Rebecca,TRUE
1940,CINEMATOGRAPHY (Black-and-White),Spring Parade,FALSE
1940,CINEMATOGRAPHY (Black-and-White),Waterloo Bridge,FALSE
1940,CINEMATOGRAPHY (Color),Bitter Sweet,FALSE
1940,CINEMATOGRAPHY (Color),The Blue Bird,FALSE
1940,CINEMATOGRAPHY (Color),Down Argentine Way,FALSE
1940,CINEMATOGRAPHY (Color),North West Mounted Police,FALSE
1940,CINEMATOGRAPHY (Color),Northwest Passage,FALSE
1940,CINEMATOGRAPHY (Color),The Thief of Bagdad,TRUE
1940,DIRECTING,The Grapes of Wrath,TRUE
1940,DIRECTING,Kitty Foyle,FALSE
1940,DIRECTING,The Letter,FALSE
1940,DIRECTING,The Philadelphia Story,FALSE
1940,DIRECTING,Rebecca,FALSE
1940,FILM EDITING,The Grapes of Wrath,FALSE
1940,FILM EDITING,The Letter,FALSE
1940,FILM EDITING,The Long Voyage Home,FALSE
1940,FILM EDITING,North West Mounted Police,TRUE
1940,FILM EDITING,Rebecca,FALSE
1940,MUSIC (Original Score),Arizona,FALSE
1940,MUSIC (Original Score),The Dark Command,FALSE
